Review_Date,Reviewer_Name,Rating,Review_Text
2021-05-19,drhc,5.0,"todd, server, absolutely terrific   took care of our needs with fantastic service and a great smile!"
2021-05-18,DinahM,5.0,ate from chef’s specials - 4 of them were superb.
2021-05-17,Fitfoodie54,5.0,the restaurant did a great job with protocols for corona. our server was attentive and  efficient. food was good and hot. the chef sent out an additional crab cake because she didn’t like the presentation of the first one ! that was very nice. we would go back anytime.
2021-05-17,Cindy,5.0,"able to make reservation on open table was key! they even asked if there was any special requests and since my husband is blind i requested a table in the bar and they were ready for us.
service was good and food was terrific."
2021-05-15,Local,4.0,service was great. food was fresh and served on time.
2021-05-14,cliffordB,5.0,"clam chowder as usual was very good. the haddock was fun, but a bit overdone. overall the experience was worth the money"
2021-05-14,bogartdad,3.0,the new owners of legal sea food clearly had never been there before because they don't know what they're doing or who they're catering to.
2021-05-09,Daniel,5.0,"our waitress autumn was great! food, wine, atmosphere, service all great!"
2021-05-09,MarkH,5.0,great as always!  good quality food and drinks.  prompt service.  will be back.
2021-05-09,SusanB,5.0,"we had lunch in the outdoor seating area.   the food was perfect, the outdoor area is the best they possibly could have done given the space but it doesn't make for the best ambiance.   we love legal's and will be back again."
2021-05-09,OpenTable Diner,5.0,"mother’s day
service was great 
food terrific"
2021-05-09,Geoff,4.0,"under new ownership, menu is changed, some new versions, some old, not yet sure i’m behind the “new” legal seafoods..."
2021-05-09,tinab,4.0,the food was great and the server was very friendly and upbeat.
2021-05-08,Wasafan,3.0,food portion were small an overpriced cooked.  over priced $33 bucks for 10 very small dried up clams an 10 fries.  i counted
2021-05-08,LindaC,5.0,took my mom for mother’s day and the waitress was great!  the food was delicious!
2021-05-07,DebraC,5.0,"portia was our server and she was friendly, courteous, and responsive to whatever we needed at our table. although everyone in my party was vaccinated, the large, round table for five was big enough for us to keep some social distancing from one another, and apart at least 6 ft from other tables. mask wearing was enforced when not seated. the food was excellent and enjoyed by all."
2021-05-07,mollyo,4.0,"first visit under new ownership.  chowder good but a little different taste.  fried clams better- coating a little lighter.  broth for mussels not as good, and bread for dipping was crouton hard and not good.  prices are high which affected value rating."
2021-05-07,Steve,5.0,"fish taco, fish and chips, and lobster roll; nothing fancy here but fresh, hot, great portions, and the service was super. the lobster roll is huge!
just what we were looking for to get together after last year. 
we went for lunch, service was attentive but we were never rushed."
2021-05-03,brighton,4.0,"i would not get the haddock again... it had bones in it and did not like that.  the restaurant was dark, but i feel many of their restaurants are.  it was an ok experience."
2021-05-02,BeverlyW,5.0,graduation
2021-05-01,Dennyann,3.0,"the menu is now very limited. sole no longer offered, which was my favorite for years. my husband loved the artic char but had to get they salmon. he said it tasted frozen. definitely see a big difference in the food and subsequent prices. not the same, very disappointed."
2021-04-30,JohnS,4.0,"happy people greeted us at the door. 
waiter was attentive. not pushy.
muscles were sweet, sauce was refreshing. scallops were sweet and not dry. shrimp stuffed with plenty of crabmeat.  key lime pie was prefect. 
nice to get out again.😀"
2021-04-29,TripAdvisor,5.0,"another excellent meal tonight. lump crabmeat cocktail w/mustard sauce... excellent. tuna sashimi always great. baked stuffed shrimp returned to the menu... stuffed with crab... very good. i like the brocolli, potatoes could be improved (bring back mashed or baked). a few bon bons for dessert.. have loved these things for 40 years! margarita and chardonnay, my favorite libations here. great service from serge."
2021-04-29,MichelleH,2.0,food takes forever.. server was so busy only came once to check on us and she also brought us the wrong side dish. we ordered coleslaw but she brought us asparagus instead. my husband allergic to asparagus but we didn’t ask to change the whole thing instead of asked her to give us coleslaw on the side. however the whole dinner was ok just slow and wrong order.
2021-04-26,Micky,4.0,it's the first time during covid-19 that we came inside legal.  we were impressed with the plexiglass partitions.  the waitress took care with our food delivery.   my lobster roll was beyond expectations.  everyone enjoyed their meal.  tuna cooked perfectly.  lemon shrimp was very good as was the whole lobster meal.
2021-04-24,OpenTable Diner,5.0,still the best chowda evah!
2021-04-21,DavidS,5.0,better than ever
2021-04-21,GoodfoodAwesomeService,5.0,awesome location and they are refreshing interiors soon - can't wait to see it.
2021-04-19,WorcesterGirl,5.0,"good service, knowledgeable waitstaff. good food. wish they had a dairy free option for dessert, but that’s a minor complaint. everything else was outstanding."
2021-04-18,JAMES,3.0,the fried clams were not as good as they were in the past.  the crab cake combo plate was cold.  not what we have experienced in the past.
2021-04-18,LindsayD,5.0,sat at the bar to watch the celtics play. ordered the crab cake and two entrees. lobster mac and cheese was good. shrimp linguine was filling. the cucumber habanero margarita was amazing!
2021-04-17,DMWG,5.0,"the food was delicious. the tables were very well spaced. martinis were excellent as well.
our server was pleasant and attentive."
2021-04-17,Metrowestdiner,4.0,the interior could use an update. food is consistently good and our server was excellent
2021-04-17,OpenTable Diner,3.0,"have not dined here since covid began.  recently visited and was vastly disappointed in the quality of food.  quality is much less but prices have not dropped.  can get a better fish and chips meal at the 99 for 40% less cost, more food, and better quality.  i will return and try them again, but if the food quality is similar to this time, they will be out of my dining rotation."
2021-04-16,HenryC,5.0,excellent service...the waiter was just perfect!  food was awesome.  legal seafood is always top notch!
2021-04-15,MaCI,5.0,it’s just always a good experience when we come here!
2021-04-14,Cynthia,5.0,"per usual, lunch was wonderful, courtesy of ‘our’ waitperson, judy.. she never fails to remember our likes, and never assumes!
she’s an asset to legal.
thanks again to manager,patrick snow!
i promise to try everything new the next time, i believe i’m in. shrimp rut!"
2021-04-11,ParticularlyPicky,4.0,food was good. i have several food allergies and they were super accommodating. our waitress was very friendly and nice.  recommend this place for great seafood and service. very nice decor too.
2021-04-11,Daniel,1.0,"very disappointed!  i have been going to legal's for 30 years. they pioneered delicious gluten-free batter fried seafood when gluten-free was not even well known or popular. the new owners are killing legal's reputation. there were few items on the menu that were gluten-free, most of which were fried seafood entrees. but, their fryers are no longer gluten-free because they now offer beer-battered fish. therefore, all of their fried items are no longer gluten-free. their menu is very limited now, and they have removed some of our favorites like the lite clam chowder. my wife has celiac so gluten-free is a must for us. when we asked the waitress (she was also gluten-free) what was safe to order she suggested a salad. we felt like we were back in the 1980s as far as allergy-friendly. in times where all restaurants are becoming allergy aware, legal's has done an about-face and turned their backs on people with allergies which is very disappionting as legal's was one of our favorite restaurant. not anymore. 
roger berkowitz should have never sold to this restaurant group."
2021-04-10,OpenTable Diner,5.0,"great ambiance, we sat at the bar. bartenders were attentive and very friendly. it took a little bit longer than usual for our food to be served, but everything was delicious! all in all, a lovely evening."
2021-04-10,Cbeau69,3.0,"our waiter was very nice and very attentive. however, we felt that the food was ordinary. my husband planned to get your gumbo but it was off the menu so he got a grilled chicken caesar. not much chicken and the lettuce was all hearts - no flavor at all. i chose the fried scallops which were the winner from a taste perspective, but, grossly overpriced. side of asparagus was completely plain and unseasoned. our oysters were excellent but a couple of little shell pieces snuck in and they weren’t completely loosened from the shell. my father order the scampi which was very good. we just felt that, for the prices, we expected a little more than ordinary. we walked out of there spending $140 for some fried scallops, plain asparagus, a caesar salad and four large shrimp with a lot of pasta. we were just kind of disappointed. also, if you’re going to offer gluten-free rolls you guys need to step up your game because those were the worst rolls i’ve ever had in my entire life. they were completely inedible and crumbled in my hands. i really think you guys need to start thinking about the details a little bit more if you’re going to charge the prices that you’re charging. sorry."
2021-04-09,AlanC,3.0,"waitress was good. the food was not very well prepared 
there was to much batter on the fish,shrimp &scallops. 

fries were not fresh!"
2021-04-09,ChrisB,3.0,i asked twice for my haddock to be cooked well done it was not cooked well done it was actually undercooked waitress never came back to ask me how i liked my food
2021-04-09,Westiegirl,4.0,"love the food, but getting kind of pricey.  hope to see some kind of salmon sandwich back on the menu.  loved the salmon reuben!!"
2021-04-08,OpenTable Diner,5.0,dinner with friends. consistently great food and service.
2021-04-05,Brook,2.0,my entree was burnt and dry. i barely ate it and was very disappointed.
2021-04-04,Matt,5.0,great seafood!  the social distancing was great and felt very safe indoors.
2021-04-04,MaryJ,5.0,"excellent!   the only down side is that they no longer have the delicious onion strings!  very sad...  otherwise, everything was wonderful."
2021-04-03,MarinaS,5.0,legal seafood is always a good choice.  the food is fresh and service is good!
2021-04-03,PeterD,2.0,"the menu and other aspects of the restaurant are in transition to new ownership. menu items are limited in comparison to the past and, although the food was good and the service very good, it was disappointing because many of our favorite items are gone. we are long time legal seafood fans and actually have a “white card”, signed by mr berkowitz, which instructed the reception staff to seat us immediately at the next available table regardless of the wait list - it is no longer respected. i suppose in today’s environment all this is “progress”!"
2021-04-02,Tina,3.0,"underwhelming and overpriced.  we went on a friday night after a long week so decided to treat ourselves with a meal at a more upscale restaurant.  

server was pleasant enough but kind of hyper which made it a bit difficult to understand what she was saying.  she was pretty attentive early in the meal but got less so once our meals were served and forgot to bring us additional rolls that we had asked for before our meals were served.

the real reason for our disappointment was the 'value' of the meals.  i got the crab cake combo - 1 crab cake, 2 grilled shrimp and 2 scallops with a small-ish salad containing some mixed greens a couple nuts and cranberries. it was $33.  taste-wise it was fine but half the plate was taken up by the salad and it did not feel like there was enough food to justify the price.  (legal's prices continue to increase and the portions have just gotten smaller.) next time i would save myself $15 and just get the crab cake appetizer.  

worse yet - my 18-yer old son decided to try the lobster mac & cheese off the 'test kitchen' menu.  it was noted as market price....but we were shocked when we found it was $42 when the check was presented.  it was awful and not worth half of that price.  it was some cavatappi noodles with a small amount of white 'cheese' sauce that had absolutely no flavor at all. it was served in the shell of a lobster.  there were chunks of the lobster but whole pieces - not distributed, cut up or mixed in - placed around the noodles.  it was all covered in breadcrumbs which appeared to have been then broiled. the lobster meat was very overcooked and chewy.  my son was very disappointed but absolutely hates sending food back, so he just more or less picked through it a bit and then just watched his father and i eat our meals.  it was quite surprising for a place that is supposed to be experts in seafood. 

had we seen a manager around, we would have given them a heads up as to our concerns."
2021-03-29,Choirboyz,5.0,the classic legal favorites like chowder and salmon and my personal favorite the surf and turf (filet with seared scallops) was outstanding.  the service was excellent (attentive but not overbearing) ... will definitely be back for the fried clam appetizer... it made for a great evening
2021-03-28,OpenTable Diner,4.0,"we were able to order from
the dine out boston menu and everything was as expected"
2021-03-28,MaryC,5.0,wrong order came out but they corrected it quickly and the right order was delicious.  ty
2021-03-27,johnd5510,5.0,great night out!
2021-03-27,Tina,5.0,the new menu items are excellent! the service was wonderful!
2021-03-27,OpenTable Diner,5.0,our waitress was excellent and helpful! overall a good experience!
2021-03-27,KMAH,5.0,food was excellent; pace was perfect; service was great.
2021-03-26,travelgirl,2.0,"unfortunately, since the berkowitz family sold the restaurant chain, the menu has changed and the food just is not the same.  after years as a loyal lsf customer, it looks like i'll be dining elsewhere from now on.  so disappointed to see this new england institution decline in quality."
2021-03-26,JohnA,4.0,waitress was excellent! good food and nice ambience
2021-03-26,PATTYG,5.0,autumn was a great server. even tracked down calories so i could log food in noom
2021-03-22,PatV,5.0,"excellent service.  food was great and noise level was low.  as always, excellent food!"
2021-03-21,OpenTable Diner,5.0,"the waitress made our celebration outstanding! she was delightful, attentive and hard working."
2021-03-21,Cynthia,5.0,"loved our legal adventure. it’s a restaurant we love and trust their ppe.
it’s the only restaurant we visit ~ never failing to please!
a note to chef, please cook broccoli a little longer for your divine au gratin! 
thank you judy and portia....."
2021-03-15,AnnC,5.0,"like to try new to me items. appetizer was the raw tuna. expected it to be ground like steak tartare; however, it was sliced - tasty."
2021-03-08,Doriane,5.0,we went to celebrate our anniversary. we had not been at legal since the beginning of the pandemic. it was wonderful to be back there.  the staff was wonderful and welcoming and the food was amazing!  we highly recommend going to legal seafood in natick
2021-03-06,OpenTable Diner,4.0,"legal is always reliable serving delicious food, impeccably clean and good service. 
i don’t want to throw people under the bus especially with restaurants suffering but just some easy fixes. 
they’ve done a major menu change. that’s fine. with a lower volume of diners, that is understandable. 
when we went to order, my friend and i wanted a side salad. they don’t offer that anymore. server informed us that there was only one salad available and easily shareable. so we ordered it. we both figured it would be a garden salad since that was what we originally requested. server did not advise otherwise. it was a greek salad. no mention of it when we ordered. aside from any allergy concerns, server should inform guest that though we requested side garden salads, all that was available was the greek salad. 
last part was that we sat for twenty plus minutes after our meal before we flagged her down for the check. it wasn’t overly busy. just the same, another lapse."
2021-03-06,KimM,5.0,the food was delicious and our server was fantastic.
2021-03-05,TerryE,5.0,"the food was prepared to perfection, and our server was tremendously attentive and friendly!"
2021-03-02,OldGent,4.0,"sat at bar around 1.30.  bartender not friendly.  no greeting.  no follow up on food.  bartender attitude doesn't set a welcoming environment.  certainly not on this day.

btw --- draft beer not available.  why offer if its not going to be available........"
2021-02-28,RonR,4.0,"our server was a little forgetful, had to ask for my bar drink, she forgot. when we asked for new salad plates she made an excuse about ""scuffs"" rather than just changing them for us.  the lobster is extremely expensive, especially since we are in new england. 
the value was very poor."
2021-02-28,RoughNightatTuscan,4.0,the food and service at legal is also very good.  good value for a healthy lunch!
2021-02-27,TripAdvisor,5.0,"as good as legal was, it continues to improve under the new ownership!  the menu is expanding to include some of our missing favorites that were taken away under the covid cloud, and new items are being added like lump crabmeat cocktail.  sides also expanded, but still miss either a baked potato or mashed.

our meal was excellent tonight.  highlights included the aforementioned crab cocktail, the tuna sashimi, crabcake, fried shrimp.  really enjoyed the newly added brocolli au gratin side.

service from porche... perfect."
2021-02-27,Shimox,5.0,amazing experience! we loved it & definitely will be back!
2021-02-26,NickB,5.0,the good was amazing and it was a great experience. a bit more expensive than other restaurants but it was great overall.
2021-02-26,Cynthia,5.0,"again loved our lunch at legal.. waiter tyler was really good.
food yummy and the best icy cosmo! changes in menu are great- the new french fries are stellar... 
i can hardly wait to go again very soon!
thank you all!"
2021-02-24,Millers,5.0,we he lunch at the bar like usual.  much more attentive service than dining room.  amazing service here always.  please put back oysters legal.  you should be losing a star for that.  :-). but seriously please put it back.  thanks as always.
2021-02-21,Celines,5.0,our server was phenomenal!!  and the food was excellent as well.
2021-02-17,Jessica,4.0,i wish they kept the original menu
2021-02-15,LawrenceN,5.0,very nice!
2021-02-14,JasonS,2.0,"surf and turf was somewhat of a joke.  for $50 i was very underwhelmed especially with their ""essentials"" (cajun spice) added.  asparagus were also undercooked.  $175 with a tip for two people on valentine's day was a total disappointment."
2021-02-14,DonL,2.0,"no southern comfort at the bar?  service mostly non-attentive. food was warm at best. ordered dessert to share, server came out with two. cheesecake tasted like thawed from frozen, not fresh."
2021-02-14,Sentinel,5.0,the gluten free meals were outstanding! server did a great job! she was courteous and attentive. we will definitely go back!
2021-02-14,OpenTable Diner,4.0,"legal changed their menu, and no longer serve jasmine rice. replaced it with rice pilaf, which was ok. while it’s ok to have multiple rice options and i encourage it i don’t understand why you would get rid of a basic side such as jasmine rice. why not have both? some people might like brown rice for example. again why not have options. to me jasmine rice is a very simple add-on to a menu that doesn’t require that much effort or cost that much to have on hand. that was a bit disappointing."
2021-02-13,MikeP,5.0,great food great service a little quiet due to covid!!
2021-02-13,SgtFrancis,5.0,my waitress was awesome! the food was outstanding. i’ll def return.
2021-02-12,EvaT,5.0,"as always, great food and service! first time back in months."
2021-02-08,porlier,5.0,"excellent and friendly service by arthur. 

we are big fans of legal seafood and hope not much changes with new ownership, especially outstanding wine choices and pricing."
2021-02-06,Cynthia,5.0,"wonderful to be back... legal’s been sorely missed, new menu lots of fun new items!

the perfect cosmo, fried large shrimp(so good), broccoli au gratin is a total keeper,the new rice was a disappointment, why not pilaf? the new rice was dry  and too much green pepper...no thanks! desserts need refreshing... no excitement! 

we loved  being back and can hardly wait to visit again. thank you patrick...."
2021-02-05,Christopher,5.0,big fan of this restaurant.
2021-02-04,michael,2.0,"it seems that food quality has diminished since new owners have taken over. what was to be baked stuffed colossal shrimp were what appeared to be 4 u16 shrimp with some stuffing, some rice and asparagus for $32. very poor value and a disappointing dish. service was ok but the place looked a bit rundown and disheveled. won’t go back and that is sad as i have eaten there many times before."
2021-01-31,LynnS,5.0,terrific server.   excellent covid protocols.    would return for special occasions
2021-01-31,MarieG,5.0,"i took my daughters to lunch and we were all in the mood for lobster.  both girls had the lobster rolls (one butter poached and one traditional) and i had the baked stuffed lobster.  the food was superb as was the service and i enjoyed my glass of sancerre that paired perfectly with my meal.  while the market price of lobster isn't inexpensive, it was worth it."
2021-01-30,TripAdvisor,5.0,"covid rules keep the dining room very quiet.  was ""covid full"" on our visit, so make sure you reserve.  another excellent meal, especially important after the monumental sale by the berkowitz family... my second post sale visit.  happy to report that they are doing great.. looking to add to the menu within days.  they had a special tonight... a lump crabmeat.... was fantastic. 

loved our seared tuna and fried shrimp. 

legal rules!!!"
2021-01-29,RayD,5.0,"once again, legal did not disappoint - great place that consistently nails it with great food and service."
2021-01-28,BonnieP,5.0,excellent service by our waiter. he was very personable
2021-01-28,Michael,5.0,"the food was outstanding, i got the standard fish and chips, it was not greasy at all the fries also light and crispy, it was awesome. the staff was very attentive polite and courteous. the over all cleanliness was excellent i spent 3 hours there talking with a friend from los angeles and i noticed every time a patron would leave the dining area or bar it was wiped down and cleaned. 

my one con: and this was no fault of legal seafood was the plexiglas partitions, i can't wait until covid is gone!

~mike"
2021-01-27,MichaelH,4.0,"was disappointed with the baked stuff lobster, as it appeared and tasted overdone and burnt.  usually a ""go to"" meal for this place.  waitress was exceptional and was able to get a replacement dinner very promptly.  over all a good experience, and hope for the baked stuffed to be on point again next time."
2021-01-24,Lovetodineout,4.0,"overall positive experience, but both of our salmon dishes were not cooked as requested. appetizer was deducted from bill to ease our frustration."
2021-01-23,Suzi,5.0,lump crab was outstanding and so was the blackened salmon.  looking forward to next time.
2021-01-21,Millers,5.0,great bar service.  bring back oysters legal!!!
2021-01-16,TripAdvisor,5.0,"legal, even during covid restrictions, is excellent.  loved our crab cakes and fried shrimp.  a more expanded menu is coming shortly!  can't wait!!"
2021-01-16,Barbara,5.0,"management is very very conscious of safety during the pandemic.  the need to wear a mask except when actually eating or drinking is bothersome, but it is necessary and so most of the people were doing it.  not the restaurant's fault to make this part of the protocol.  keeps those who agree with the requirement safer."
2021-01-15,KarenS,5.0,i really enjoyed my meal and this was the first time we have been out to eat in quite a while due to the corona virus.   service was great.
2021-01-14,James,4.0,we went for the appetizer diner and salad.  excellent as always.  had a high top table in the bar area and felt very safe
2021-01-13,Marcia,5.0,"very personable and attentive wait staff.
food was very tasty."
2021-01-13,OpenTableDiner,2.0,"we understand it’s times of covid and respect there are guidelines to follow, but didn’t appreciate being asked if we knew them and when the staff member who had asked looked as if they didn’t believe me, then asked me to recite back what they were. it was supposed to be a nice dinner out, not dining in a concentration camp. the server though provided great service. but the start to the evening at the restaurant pretty much ruined the night. there’s definitely a lot of improvements that needs to be made there."
2021-01-11,CherylI,3.0,it was okay fish and chips was not flavorful. was supposed to spicy and it wasn’t.
2021-01-10,Jenny,3.0,our server was fantastic but the restaurant needs an overhaul.  shabby curtains that were torn up and crooked.  the manager or owner needs to renovate a little.
2021-01-09,TripAdvisor,5.0,"still great... no worries

after the sale of legal seafoods was announced, i was interested to see if there was any change. i am happy to say our dinner was excellent, as usual. as a matter of fact, they improved the fried shrimp. the shrimp are large and plump... was perfect. if you didn't know there was a sale you wouldn't realize it... same staff, same excellent chow and service.

at this time, they only allow 25% of the restaurant to be seated... so it was ""full"" but very quiet. we sat in the lounge so we could keep an eye on the football playoffs.

fantastic service from jeffrey... who's been there for years.

very highly recommended... still!"
2021-01-09,FernandoC,4.0,i did ask for two margaritas and i was so excited but the margaritas was terrible
2021-01-08,Ovar,3.0,"overcooked, not testy food, definitely downgraded compared to times before. unfortunately, but will not go to this location anymore."
2021-01-07,mich,2.0,"that location needs a rehab, its very old, dirty and the staff didn't seem to care about their appearance or the beat down tables and booths. i felt like i was eating in friendly's we found a brown soft hunk of something in our bread, both meals were overcooked and not very tasty. the one shining star was the gentleman that greeted and seated us (i think his name was tony) unfortunately we never saw him again. 

michelle"
2021-01-05,Gball94,5.0,we came for my husbands 29th birthday. group of five from worcester. our waiter was fantastic. as it was a tuesday so there wasn’t any wait and the noise was low. it was a very pleasant experience and will definitely come again.
2021-01-03,BethS,4.0,chowder and salmon were good but the rice seemed like it was old and reheated. bread seemed stale too
2021-01-01,OpenTable Diner,4.0,my crab cake was excellent but my wife's casserole was a little too rich for her tastes.
2021-01-01,MaryannK,1.0,"i was very disappointed in my meal and the prices. my grandson got a 1 1/4 lobster that looked over cooked for $49. my son got fried clams that tasted ok but only got about 8. i got fish and chips which was also dry and overcooked, didn't even eat half of it. i won't be returning."
2021-01-01,JoedithH,5.0,"the restaurant gave us a quiet table and the atmosphere was very quiet.our server
was very attentive and we were able to converse at length since there were so
few guests. there were 5 of us in the party and we all enjoyed the afternoon."
2021-01-01,JeffreyF,3.0,the menu choices have been reduced so much that many of my favorites are missing.  other restaurant appear to have done a better job with their food supply chain that legal seafood.  may also be due to change inn ownership.  hope it can return to what made it special in the past.
2021-01-01,OpenTable Diner,5.0,"new year’s eve dinner. sergey, our waiter was awesome. great service, great food!"
2020-12-31,JoelP,5.0,great food great service. all around great experience.
2020-12-31,JaniceG,5.0,it was very good from the time we walked in.
2020-12-28,KarenO,2.0,"went for a business lunch. it's just not the same legal it used to be. all the food was just okay. our server was great but one of my coworkers smelled an amonia-like odor after a few bites of his hot lobster roll. we all smelled it and agreed....and one of our other guests also had the same item and his did not have this smell. the server handled it perfectly....but when the manager came over he said ""i hear you had a problem with your lobster roll. we've served 10 of them today and nobody else had a problem but i will remove it from your bill."" very inappropriate. i know covid puts a strain on everyone and everything but something like this is completely controllable - it's not the food issue, it's the way it was handled."
2020-12-27,HaroldB,5.0,the waitress  was great portia is the best waitress we ever had
2020-12-24,Kandace,4.0,"my family has been going to legal seafood framingham every christmas eve for 14 years. i understand that covid has brought new challenges but i was disappointed that the menu was so different. not many choices, seemed more like pub food than what we were use too! 

also, upon arriving the female hostess was nice and welcoming. she asked the male host to take us to our table, he responded “what? you want me to take them? fine, well, come with me.” he was not pleasant and was dismissive."
2020-12-19,KarinN,5.0,we were celebrating the holiday season and our engagement.
2020-12-18,MarkS,5.0,food quality and service was excellent. quiet but great atmosphere. prices are bit high for the food and wine but the food quality and wine selection makes it’s worthwhile.
2020-12-16,James,4.0,velf very safe sitting in the bar area.  recommend it to anyone
2020-12-07,MichelleH,1.0,"so disappointing. the menu is horrible portions are smaller than ever! 
plus it was so cold we had to keep our winter coats on.  
couldn’t leave soon enough!"
2020-12-05,OpenTable Diner,5.0,our waitress was excellent. truly one of the best we have ever had anywhere. i think her name was porscha.
2020-12-02,GregM,3.0,"service was good, fish was not up to legal standards. everyone has a bad day will definitely try again"
2020-11-28,Barbara,4.0,"the covid precautions were excellent.  because of this, the restaurant was especially quiet, something to take advantage of."
2020-11-28,jdavis9,5.0,our service was amazing
2020-11-27,sisjps1021,5.0,"excellent food, excellent service. thank you for another great meal lsf!"
2020-11-27,OpenTable Diner,5.0,"this place is a gem! everyone in our party licked their plates clean. the lobster meat in the lobster rolls was the freshest and most tender we have ever had. great service, very clean, and lots of space so you feel like your in your own private restaurant. we will be back for another meal or for drinks in their beautiful bar!"
2020-11-20,csoup1,4.0,"probably not fair to knock it down just a little due to the limited menu.  but, service was outstanding, quality very good, just wish a few more choices."
2020-11-20,OpenTable Diner,5.0,"though the menu is limited due to the situation with covid-19, the food was great and on time. staff very friendly and helpful."
2020-11-18,KathyC,4.0,grabbed a light lunch in the bar - delicious food and sparkling libations- our waiter was perfect.
2020-11-15,HolliJean,4.0,the food was delicious and our server was very attentive. we felt very distanced from other diners.
2020-11-14,TMDM,4.0,"we dined in the bar area and felt that the setup was well spaced and safe.

p.s.  the restaurant initially listed me as a “no-show”, although i did honor this reservation."
2020-11-14,Bottomline222,4.0,"legal always does a good job in spite of the limited menu due to covid hours. however, we are really tired of the “all day menu” that has no sole or the thai calamari appetizer on the menu. instead of once a week at legal we’ll do it every 3 weeks and explore other places that have seafood."
2020-11-14,SandyP,5.0,"our waitress was the most efficient server i have ever come across. she is a huge asset to legal.
food was exceptional."
2020-11-13,SanC,5.0,online reservation app was great. able to choose time wanted.arrived early and we were able to be seated immediately. waitress was outstanding.
2020-11-13,Peter,5.0,safe. masks everywhere. well-spaced tables. constant cleaning. well-ventilated. a suppressed menu still had lots of great items in it. looking forward to the next time.... soon!
2020-11-13,Rick,3.0,"we had a great early dinner this past friday.  our waiter was exceptional.  both our dinners were delicious.  our only disappointment was,  and i know it is a covid thing, was the small, limited menu."
2020-11-08,ElizabethD,5.0,fresh fish was excellent. i had the swordfish and my husband had the salmon. highly recommend this restaurant.
2020-11-07,James,4.0,"my wife and i stopped in for a lite dinner. just our favorite appetizers.  the sashimi was excellent as usual.  we also ordered the shrimp cocktail, which we have always considered the best in town.  wow were we disappointed, the shrimp were very small (half the normal size) and way over cooked.  i hope that is not what legal is planning to do in the future."
2020-11-06,DouglasJ,5.0,great service and food
2020-11-01,Ramy,5.0,food was amazing and the service couldn't be better.
2020-10-30,RayD,5.0,"once again legal did not disappoint.  dined there friday evening and was greeted by a friendly and professional hostess.  surprisingly, it wasn't very crowded but there was more than adequate social distancing of the tables.  our waiter was excellent - a true professional and gentleman!  and, as expected the food was great!  also, we were allowed to take our time and relax.  very pleased with the entire experience."
2020-10-30,MarieG,5.0,out to dinner with my daughter.  we had very friendly and fast service with a delicious meal of a luscious lobster roll and jumbo crab combo plate finishing with a molten chocolate lava cake.
2020-10-25,OpenTable Diner,5.0,always a great experience.  excellent servers.
2020-10-24,RosemaryA,5.0,"portia was an excellent waitress. kind, courteous, quick to respond to any requests and friendly."
2020-10-22,TripAdvisor,5.0,"legal never disappoints.  i love this place and so thankful we have this location of the amazing small chain here in the metro west.  tonight, my fried shrimp with jasmine rice and slaw... perfect.  wife's tuna.. she loved it.  a few drinks and excellent service from eugenio made for a relaxing and satisfying evening before the pres debate."
2020-10-21,TomO,5.0,my wife and i both had the grilled salmon. i had mine cajun. jasmine rice and broccoli. an amazing meal as always at legal!
2020-10-18,OpenTable Diner,5.0,"we have dined here many times due to traveling either to or from boston. a wonderful and quiet environment for us to take respite as weary travelers. the food is always perfectly delicious, the wait staff perfectly attentive, and we love the clam chowder as well as the awesome dinner rolls. we’ll be back!"
2020-10-17,ScanClan11,5.0,our server was the absolute best and sweetest young woman!
2020-10-14,TripAdvisor,5.0,"excellent meal, as usual... that’s why we come.  tonight tuna sandwich w fries and slaw.  fried shrimp w rice and slaw.  great margaritas too.  serge... great service"
2020-10-11,suzythcatt1,5.0,"we were seated promptly. they do have properly distanced indoor seating as well as patio seating with heaters. service was prompt, and pleasant. our waiter did an a+ job of seeing that were had what we needed without being intrusive, kind without being folksy or over familiar, a true professional. the food was outstanding. fried food had a delicious, light batter and was not at all greasy steamed food was flavorful and neither under nor over cooked. perfect staled broccoli is a rare treat. the bread was warm, the butter was soft enough to spread. even the coffee was really good.the soft lighting was romantic, but not so dark that you couldn't tell what you were eating. we will be back."
2020-10-10,Cynthia,4.0,"another fine lunch, food is always terrific."
2020-10-09,TripAdvisor,5.0,"they are handling covid rules very well here, as you would expect. chow and service is fantastic, as usual. cocktails, wine hit the spot.

our clam chowder, tuna sashimi, shrimp cocktail and blackened grilled shrimp was all perfect. bon bons for a sweet bite to finish.

i come here a lot and always look forward to it.  

a classic."
2020-10-06,SugarBoard,5.0,service was excellent! felt very save
2020-10-03,Lucifer,5.0,"sat outside and heaters were good. with limited menu
they had no arctic char- my favorite, however grilled shrimp was excellent"
2020-10-03,Notthatpicky,4.0,unequal portions of lobster
2020-10-02,JAMJAM,5.0,took my parents out to lunch & was so happy with everything.  autumn our server was amazing!  she was so attentive & so nice.  the food was great as always.  the restaurant needs a facelift but other than that all was perfect :)  we are legal fans & will be back for sure very soon.
2020-10-01,BigD,4.0,"seated outside for late lunch on the patio on a wonderful, sunny, 70+ degree afternoon, we had a house salad with scallops, and the salmon entree with great green beans and broccoli.  the service was excellent, prompt and friendly.  the wine was delicious."
2020-09-30,ChrisH,4.0,always an amazing meal even with their covid-19 reduced menu.  great service and the drinks were great.  looking forward to returning soon.
