Review_Date,Reviewer_Name,Rating,Review_Text
2020-01-01,Nancym,5.0,"Always high quality seafood, perfectly prepared.  Menu shifts occasionally as interesting new items are added.  This was the first time I tried the smoked salmon avocado toast; it's great!  Service is attentive and friendly.  The prices aren't cheap but it's well worth the cost for the quality of the ingredients and the preparation.  You can pay less elsewhere and get something inferior; you can pay more at places that try to portray themselves as ""gourmet"" and not get a better meal.  So stick with the pros who do seafood right every time."
2020-01-01,K4Outsiders,5.0,Food was excellent
2020-01-01,davidh,4.0,"Food quality seemed a little off from previous visits.  Fish was a little under cooked, The claim chowder, seemed to be a little crunchy maybe a some small pieces of shell.  Service was good otherwise"
2020-01-01,TonyL,4.0,"Nice New Year celebration. The night started at bar, good service, delicious vodka drinks, good conversation with others at bar. After being seated at our reserved table for 8:30 ( 15 min late) our attentive waiter did a nice job of handling our food service. Food was excellent.  My wife and I enjoyed the night."
2020-01-01,Mike,3.0,Usually love it.  Off night on NYE.  very expensive for what you get.
2020-01-01,SimonG,5.0,"Excellent food and service, as always"
2020-01-01,OpenTable Diner,5.0,New Year’s Eve reservation was perfectly on time. The food was absolutely delicious!
2020-01-01,Patk,5.0,"Good food, as always"
2019-12-31,OpenTable Diner,5.0,Food was great and service was excellent
2019-12-31,OpenTable Diner,5.0,Corner table made for a perfect ambiance
2019-12-31,LaurieCorrinne,5.0,Another great celebration at Legal Seafoods Framingham. Our server was outstanding and the food- from apps to dessert was delicious!
2019-12-31,southpaw,5.0,"Excellent waitress!  She didn’t rush us which was great. She was pleasant and helpful and the food was outstanding!
Legal is the only restaurant that I know of where I can get excellent gluten free seafood.   It is unusual  to have the  ability to get fried clams and calamari that are gluten free at any seafood restaurant within a 100 mile radius of where I live so I appreciate the opportunity to dine comfortably at Legal and enjoy such wonderful food (and drink)"
2019-12-31,StatLady,5.0,"The lunch was delicious and served exactly as ordered.

Thank you!"
2019-12-31,tadamass,4.0,"My family has been going to Legal since 1970.  We were so surprised at the changes to recipes like RI calamari. Not the same with marinara sauce and not as good.  My 92 y o mother always got the crab cake lunch and was Very disappointed with the meal.  So sad.  The lobster ravioli looked great.
Not sure I want to try again. The calamari was a Go To."
2019-12-29,MWC54,4.0,Family gathering just because....
2019-12-28,BrittP,3.0,"I understand it’s difficult to balance reservation times, but we once again had to wait in excess of 15 minutes to be seated."
2019-12-28,OpenTable Diner,5.0,Garlic shrimp was delicious!
2019-12-28,JAWS,5.0,"Our lobsters were outstanding, as was our service. Great waitress and wonderful personality."
2019-12-28,JAMJAM,5.0,"The service & food were excellent as always. Framingham Legals needs a facelift badly, that’s our only complaint.  It’s clean & all just the restaurant is looking tired."
2019-12-28,DMJ13,5.0,"The food was great, the waiter attentive, overall a great lunch."
2019-12-27,Denbrook,5.0,"Excellent as usual,although noise level is too high."
2019-12-27,Bruce,5.0,Fun family get together
2019-12-27,TripAdvisor,5.0,"Another excellent meal.  Great margarita and wine by the glass.  House salad, cauliflower app, shrimp cocktail, chowder, crab cakes, fried shrimp... all great.  Service from  Judy always awesome."
2019-12-26,JohnE,5.0,"We eat here periodically because we love it. The prices keep us from coming more often. But, we had a gift card and figured we'd go. My wife had the cioppino which she loved. Even took the remaining sauce home to try and replicate it. I had the grilled seafood assortment which came with 4 grilled scallops, 4 grilled shrimp and a piece of grilled tuna, grilled salmon and grilled swordfish. What more could you ask for. Maybe we should consider it more ;-)"
2019-12-26,AnnE,3.0,Everything was pretty good. Disappointed fries were cold. They were redone and then almost burnt. My husband's ice-cream with Bananas Foster was like soup. I expected better on those two things.
2019-12-25,OpenTable Diner,5.0,"Our flight landed early and we were accommodated an hour earlier than our reservation time, despite being fully booked on Christmas Day. The service was excellent, cocktails were amazing (Mai Tai is actually better than in Hawaii, less sweet, more alcohol) and seafood was fresh and delicious."
2019-12-25,sueG,4.0,We were there on Christmas and the usual delicious food was off.  The salad was different than us usual and e haddock on top had the skin on.  My sons swordfish has hardly any salsa w it.   I normally love Legal’s and this time they just missed the mark.
2019-12-25,ThomasA,5.0,"What can I say? It's just a great restaurant to eat. Excellent food, service and ambiance. We will definitely go there again"
2019-12-25,DonnaW,5.0,"Legal Seafoods in Framingham is our favorite place to eat out, for holidays, celebrations, special times together or just a fun night out.  Everything about the experience is superb, without fail!"
2019-12-25,RobertF,5.0,We had a great time. Our waiter was exceptional. Food was fantastic.
2019-12-25,Griselle,5.0,"My husband and I went on Christmas day with our 13 months old and everything was great. We always enjoy the food, so this was no exception. The wine was also amazing and our little one was very comfy and entertain with the crayons. Our server (forgot the name) was great as well. Everyone was very friendly. Whenever I feel like eating fish this is where I go and I haven't been disappointed. I highly recommend it!"
2019-12-24,OldNick,4.0,"Reliable, good food, great service. A very nice meal!"
2019-12-24,NatickDiner,4.0,We are regulars at Legal. Have done the Christmas Eve Dinner for nearly 25 years.  It was a treat for my mother in law until her passing.  My wife and I continue in her honor. Food was good just not up too Legal standards. Just a bit overcooked.  Something just missing. Service was great.
2019-12-24,OpenTable Diner,5.0,Wonderful service and excellent food 😁
2019-12-24,irepra,4.0,"We were at Legal for Christmas Eve. My son had lobster which was a winner. We had the nutty salmon which is always good. The wine was so so. Prices are high. The house salad is now 10.00, but knowing this, I would recommend them."
2019-12-24,Goawaysoon,5.0,Table was the one we requested. F
2019-12-24,JeanneC,5.0,"Great service, food and evening!"
2019-12-24,DeniseW,4.0,21st birthday
2019-12-22,SAM2018,5.0,Food was good and service was food too. It wasn’t too busy and I was pleased with my entree Rainbow trout yummy.
2019-12-21,Hopkinslax,4.0,Always a great meal
2019-12-21,HungryTraveler,3.0,"Not as good as it was in the past. The lobster in the bisque was cold. The bisque was not warm, the food was okay - looked and tasted like a meal I cooked- I am not a good cook."
2019-12-15,Rosy,5.0,I've been ordering the Jasmine rice and shrimp dish for years and as always it was cooked to perfection. Our waiter was very responsive and deserved a medal for his great service.
2019-12-15,OpenTable Diner,5.0,It was great
2019-12-15,AndyandKarin,5.0,"We enjoyed several dishes as part of anniversary celebration. Food and service was excellent. 
Thank you"
2019-12-13,Foodie,5.0,Always excellent in Framingham. I’m so happy the gluten versions are all as tasty as the regular.
2019-12-13,Templemaven,5.0,That place never misses. Good fresh food. Top notch service. Attention to detail. Service is great. Ambiance makes you feel good. It's a lovely place.
2019-12-10,SarahC,5.0,I have to eat GF and Legal really makes an effort to accomidate me with their good food.
2019-12-08,OpenTable Diner,4.0,Normal  Legal
2019-12-08,OpenTable Diner,5.0,Really good lobster bisque and stuffed shrimp!
2019-12-07,OpenTable Diner,4.0,Excellent food!
2019-12-07,MichaelB,4.0,"Our appetizer didn't come out before our meals, but our waiter was nice enough to go grab it and waive it from our check. Service otherwise was great. 

Grilled Combo was outstanding, and the Stuffed Shrimp were also great."
2019-12-07,OpenTable Diner,4.0,Delightful meal.  Cookie was our wait person and she was very attentive and paced our dinner to our liking.  We are frequent LSF diners and once again we’re very pleased.
2019-12-07,OpenTable Diner,3.0,We were sat next to a manager doing an interview.   We were the only ones in the side
2019-12-06,KayleeM,5.0,Great meal and fantastic service as usual! Framingham Legal Seafood is definitely my family’s favorite!
2019-12-04,OpenTable Diner,3.0,Raw rice overcooked fish
2019-12-04,Western,2.0,"Had Greek salad. Then I had grilled  seafood. Tasty, but tuna was overcooked. Soon after I had  to rush to the bathroom. Don't know cause, but very uncomfortable."
2019-11-30,PATTYG,5.0,The only thing that could be improved upon was noise level
2019-11-30,Charles,5.0,Outstanding waitress (Devin) and excellent food. Manager was also very efficient and helpful.
2019-11-29,BoriquanMami,5.0,It was wonderful to have a delicious Thanksgiving meal without the fuss of cooking and cleaning. We thoroughly enjoyed our time with family.
2019-11-29,Michaeldisappointed,1.0,We didn't stay.  The menu selection was limited and prices expensive!  What I ordered for $17.95 at the Boston Legal Sea Foods was $32.95 at the Framingham Legal Sea Foods!  Very disappointing...we won't be back!
2019-11-28,Leominster,5.0,"We were extremely pleased, satiated and served."
2019-11-28,wineluva12,5.0,All went well for our Thanksgiving celebration - service was great - food wonderful !  thank you!
2019-11-28,OpenTable Diner,5.0,"We had 3 courses each and everything (service, drinks, salad, soup, fish, scallops, coffee, bon bons) was excellent except for the french fries which were not crisp at all. 
We loved our Thanksgiving dinner."
2019-11-28,OpenTable Diner,5.0,Delicious food and great service.
2019-11-28,Monkeemom,3.0,"We were somewhat disappointed this year that the restaurant seemed to have decided to lower customer experiences.  Our server was excellent and we received an excellent services.  It was the small things like no table cloths, cheaper dinner bread (almost like the ones you would get at grocery store), coffee, etc.  We have gone to this particular restaurant every Thanksgiving day for the last several years and never thought about going elsewhere, we will probably look into other restaurant next year.  We wanted our Thanksgiving dinner special but it ended up as a regular meal at a dinner kind of experience with $170 for three which is not really worth it."
2019-11-27,jjmjjj,4.0,"We loved our food.  Our server was fine but a bit under the weather and awfully busy.  We love the delicious seafood we get at Legal's and will keep coming despite the server being just ""okay""."
2019-11-24,torip,5.0,Our waiter was awesome and the food was fantastic!
2019-11-23,mom2tristan,3.0,"Legal fish is really always reliable. Tonight was no exception. But everything else - meh. 

We started with Caesar salads. The lettuce was not terribly fresh. The dressing was too salty. Meh. 

I had the salmon and risotto special. The salmon was perfect. Literally perfect. The risotto was awful. Mushy, flavorless, a pale yellow, truly not worth eating. My husband had the Arctic char which was very good though a bit salty. He enjoyed his side dishes. The pumpkin cheesecake was fine. Not great, not bad. 

The service was lovely. 

It’s a shame the quality control didn’t extend beyond the fish tonight. Alas..."
2019-11-23,Frank,5.0,"Server was awesome, I believe his name was Nelson, made the night out enjoyable."
2019-11-23,loyal14,4.0,"Tiler crushed it
Great waiter"
2019-11-23,DA73,4.0,"Good food, good service, good value. Make a reservation or you will have a significant wait"
2019-11-23,RuthT,4.0,Always reliable. Suggest bringing back small salad option.  Dinner size is too large when ordered with an entree.
2019-11-23,OpenTable Diner,4.0,Great service   and food
2019-11-16,Larch,5.0,"Had dinner with my wife. I had shrimp and garlic from the lunch menu, which was more than enough to fill me, and was $10 less than the same item on the dinner menu"
2019-11-11,gigi,5.0,Thank you for the gluten free accommodation! Th scallops were outstanding!
2019-11-10,OpenTable Diner,4.0,"God was great! Our server was very knowledgeable 
Sold us on the flight of wine from Spain"
2019-11-09,Jean,3.0,"Too noisy for me. Food was ok, but I was expecting better. Prices quite high."
2019-11-09,Jacqueline,4.0,My husband thought his tuna meal was just ok. I really enjoyed the mixed grill entree. Our friend loved the kale salad with grilled shrimp.
2019-11-08,YSKim,5.0,"Our server Tom was attentive, effective and efficient.  Our meals were prepared to our exact order and delivered to us timely.  Thanks, Tom, for our wonderful dining experience!  Y.S. Kim"
2019-11-07,OpenTable Diner,3.0,"We’re regular customers so we’ve been fans of your restaurant for a long time.   Tonite my server got my order wrong.  By the time the food came (which was a long wait), it wasn’t what I ordered.  I ate what he brought because I was hungry and didn’t want my husband to wait for them to bring me the correct dish.  Server couldn’t have cared less that the whole thing was screwed up.  Not what we expect from Legal’s."
2019-11-05,YSKim,5.0,"Our server Tom was courteous, efficient and effective.  All our food items were prepared to our exact order and delivered to us timely.  Great job, Tom!  Y.S. Kim"
2019-11-04,NormaS,5.0,The service was good and the food was delicious! What else is there?
2019-11-02,TanvirR,5.0,"Overall we had a very good experience but, we had to wait for a table for about 15-20 mts despite having a prior reservation confirmation via Open Table."
2019-11-02,JenniferW,5.0,The waitress was excellent! The food was delicious and we really enjoyed our evening with friends!
2019-11-02,LuWest,3.0,Food was very good as always. Calamari appetizer and Jasmine Shrimp meal were quite good. Ambiance at this location has declined and for the price not a good value. It was Friday night and not crowded and a dull energy. There was an odor in the restaurant/ bar area; musty or possibly sewage odor.
2019-10-31,TonyA,3.0,We've been going to Legal for quite a few years for our wedding anniversary. The reservation was made online and I also called ahead to confirm they knew it was for a wedding anniversary and requested a nice setting. When we arrived the host didn't seem to have any idea about it being an anniversary.  This was the reason for my disappointment.
2019-10-30,SarahC,4.0,We ate in the side room which I like but still too noisy for my taste
2019-10-29,ChrisM,4.0,"Solid seafood experience as one should expect from this staple.  We celebrated mother-in-law's birthday, and the entire staff could not have been nicer.  Our waitress was fantastic in terms of her attentiveness and recommendations."
2019-10-28,NickatBoston,4.0,"I love Legal Seafoods.  This visit was a good one, what I'm used to. I had the shrimp tacos.  Good portion size, great flavors, right on the money.  Table service was attentive."
2019-10-27,Pamela,5.0,"Excellent server, Taylor, her recommendations very good. Food excellent too."
2019-10-27,SusanD,2.0,"The service and dinning experience was very disappointing. We had to ask for bread, we were given no bread plates and we had to ask for water. The seaweed salad was brown in color and unappealing. The only thing that saved the night was the Maple Bread Pudding dessert which was excellent."
2019-10-26,SeafoodMW,4.0,"Very rich food - high fat carb content in main entrees. Service excellent. Atmosphere good. Seated according to reservation time. Ordered scotch - stingy amount.

Chocolate covered ice cream- don’t get chocolate was like cheap Easter Bunny kind. 

Entrees good but rich in fat butter and portion for price also lacking. Overall overpriced."
2019-10-26,contentdiner,5.0,We got seated promptly. Waitstaff great
2019-10-26,Kimberly,5.0,I definitely would return. The baked stuffed shrimp was amazing. Service was well-timed and friendly.
2019-10-25,JuliaW,5.0,"We find that Legal Seafood is a great restaurant for the food, service, etc  and they  treat you nicely if you have children in your party.  They have a kids menu with activities and bring the cups with appropriate tops and genuinely welcome you.  It is a great restaurant to have a family gathering where you want a nice meal but also want it to be kid friendly."
2019-10-25,PaulG,5.0,"Great, attentive service!  Great food!  We just flew in from Denver and were excited to spend time with relatives we haven’t seen for a while!  Didn’t feel rushed! Had a lot of fun!"
2019-10-24,chefhelen,5.0,"The food was GREAT but the server couldn’t keep up and knew NOTHING about the wine he was selling.  I understand that you may not drink but we can read the menu descriptions, you don’t need to read them to us.  Was LOUD but the food was great,"
2019-10-23,Ballou,5.0,Thanks to Pat for a great table! We are always thrilled to have Judy as our server! Judy offered a great new dish-Scallops over polenta! I enjoyed my favorite Nutty Salmon and added a side of butternut squash and cranberries. We topped off our early dinner with Boston Cream pie. You cannot go wrong at Legal!
2019-10-22,diner,4.0,Good for conversation. The level of staff attention was ideal. Good food and still the best shrimp cocktail I’ve had anywhere.
2019-10-22,Cher,5.0,Outstanding food and excellent service!!!
2019-10-19,Uthrac,5.0,"Three of us and an infant were sat on time at our reserved 7:30 PM Saturday evening time. Staff provided a high chair that we could set our carrier on. Moderate noise all around, but baby slept through it and we had no trouble hearing the conversation at our central table. Waiter was attentive; refills prompt. Food was delicious - salmon, seafood combo, and crab cake combo. Great dining experience."
2019-10-19,birthdayboy,4.0,"Had to send an order back because spicy sauce was put on tuna when I made a point of saying ""No sauce.""  Otherwise, everything was fine."
2019-10-17,hockeyfan,3.0,"Seems the food has changed. Both our meals tasted “cheaper” than the last time we were there. Cheaper cuts of meat, seafood not prepared to the quality standards of the past. Smaller menu with several favorite options gone. Seems Legal is trying to save money by offering a lower quality product."
2019-10-17,KevinD93,5.0,As always it was a great experience.
2019-10-16,Cheryl,5.0,"Framingham's Legal Sea Foods still leads the way - we had my daughter and her friend visiting from San Francisco - and they were both enthralled and delighted with their meals.

Not to be outdone, my wife and I, as usual, truly enjoyed our own meals.  We are never disappointed -
the food, the service, the ambience,- and the closeness to our home delight us each and every time."
2019-10-15,AndreaH,2.0,"I’ve been to several Legal Seafood locations and this one was unfortunately, the worse. Food lacked flavor, service left something to be desired."
2019-10-14,Terri,4.0,Excellent meal and service.
2019-10-13,catttpurrr,3.0,"We had a reservation and got seated right away.   It didn’t take long for our waitress to come over and take our order.   We ordered red wine.   It was good but was room temperature/almost warm.  It needs just a slight chill to bring out the flavors.  The first fish I ordered was out at 7:30 pm.  So we both ordered the tuna steak, which was prepared perfect.   I was very excited that it came with a side of Brussels sprouts but for some reason it came out with sautéed spinach with no explanation.    The jalapeño polenta was yummy.  
Our waitress was attentive until our food came out.   Then we only saw her when she quickly handed us the bill, which was another tables.   We were waiting for her to come back to cork our wine to take home but she never did. I’m guessing she left for the night.  We flagged down another waitress, who was very pleasant and helpful with it.   
The sound level was very high but I know to expect that there.   I wish some music would be playing in the background and that there would be candles on the table for a little better ambiance.  
Food was good but overall could use some improvement.   I expect more for the prices they charge at Legal Seafoods."
2019-10-12,sueO775,3.0,The food was excellent..better than it has been.  The service was poor...perhaps too few servers
2019-10-12,sibud,2.0,The waiter was rude. Never told us the specials. Ignored us because we didn’t order everyday once. I will not return. Stop trying to move tables instead of letting people enjoy their nite out
2019-10-08,Indy,3.0,Food is pretty good but wait time for dishes to arrive is high
2019-10-08,MarcS,5.0,Great fish (and chicken).  Service is always knowledgeable and friendly.  Thanks
2019-10-07,GregoryM,5.0,"Good service, food was fine, atmosphere was very good.  The only complaint was the lack of parking to this restaurant."
2019-10-07,SandyB,5.0,Food and service were very good
2019-10-07,BillH,3.0,Food was average for lunch and had a limited menu.
2019-10-05,ChartHouse,4.0,The good news for Legals was it was extremely busy at 6pm on a Saturday evening.  The bad news for us is that the service was a bit slow especially getting drinks throughout the evening.  Seems as though the bar couldn't keep up.  The menu has changed slightly...seafood was excellent as always but they decided to change the seaweed salad recipe...it tasted like dirt.  Seriously...not a good change.  I hope they remove it from the menu as it's totally inedible.  Had I known I would have chosen another side that I could have eaten.  Still a great restaurant and the wait staff can only do so much...perhaps they should hire another bartender to keep up with the drink orders on weekends?
2019-10-05,CharlesS,5.0,"Outstandingly fresh seafood, outstanding wait-staff, and nice atmosphere ... not too ""noisy""!"
2019-09-29,herb,3.0,wine prices for just a glass are getting too high.  $11 and up
2019-09-28,BigDave,4.0,Our waiter wasn’t as attentive as he should have been. Had to ask for more bread vs the waiter next to our table asked if they wanted more bread or another drink. Matthew was too busy but it didn’t seem like he wanted to connect with us
2019-09-27,OpenTable Diner,4.0,"Service was terrific, food good but way pricey."
2019-09-26,Sammie,5.0,The fish -as always -was phenomenal and perfectly done - especially the grilled fish and shrimp.. the key lime pie ranks as one of the best we’ve had - and we sample across the country.
2019-09-26,brunchalot,4.0,"Great seafood as always, the oysters and steamers were amazing!"
2019-09-25,Newtonfoodie,4.0,"You can always rely on Legal for a consistently good  meal. Even though it was oyster fest, a lot of the advertised oysters were not available, which was disappointing."
2019-09-21,OpenTable Diner,5.0,Great experience for my wife’s birthday.  Everyone loved it
2019-09-21,tron781,3.0,"hostess seemed stoned

waiter apologized, he was very nice and attentive. another waiter we've had in the past stopped and said hello, he asked if we need anything

mussels had cilantro on them for some bizarre reason

seafood casserole stuffing was a tad overcooked but everything was still great"
2019-09-20,OpenTable Diner,5.0,Consistently excellent! My favorite place for swordfish by far. The service is always great. This place never disappoints.
2019-09-16,foodie4boston,3.0,"The waiter did not see a full glass of wine and knocked it over with the oyster tray spilling all of the wine on my jacket and shirt. All I got are two extra napkins, no offer to pick up the tap for dry cleaning or even replacing the glass of wine they spilled on me."
2019-09-14,OpenTable Diner,5.0,"great service from the time we checked in until we paid our bill. excellent food and the noise level was perfect ,  given that we wanted to be able to converse."
2019-09-14,MarceloC,3.0,"This is one of our favorite restaurants....  but this time the food wasn’t great, my rainbow trout was very dry, the brown rice wasn’t as flavorful
As it normally is, kind of bland and they are getting rid of seaweed salad and replacing it with kelp which is not a pleasant flavor!  I wish they would just stick with what they do best and not change things, we definitely won’t be going back as frequently as we go."
2019-09-13,Retiredteacher,5.0,Excellent as usual.  We always get a consistent wonderful meal.  Very relaxing atmosphere.
2019-09-11,JonS,5.0,Great meal as always!
2019-09-11,marjo,3.0,"Been here Many Many times. Usually very good food and service. This time not so good. Waited 1/2 hour for appetizers, asked Manager to check and he said first time my Oysters Legal were burned and had to be redone! What if I didn’t flag him down? 
Then main courses came - Trout for both of us was the thinnest we have ever seen at Legal - impossible to  separate meat from skin. Perhaps not Trout Season, perhaps should not be on Menu. 
There were many new waiters, perhaps new Kitchen help also?
Going to Boston Legal next, hope things  haven’t changed there."
2019-09-11,GoodfoodAwesomeService,4.0,"Great food - the baked oysters and Anna's cod were awesome.  Cooked just right and the wiater ""Serge"" was unbelievably attentive and helpful."
2019-09-11,Rigby1,1.0,"Farmed salmon, over cooked vegetable & heavily sauced food. Not good!"
2019-09-11,Stephanie,3.0,The lobster roll was the most expensive lobster roll (at $32) for the size.  Not at all anything special- the most expensive one around including nice restaurants in Nantucket and at Capital Grille!  You need to reprice this or up the size.
2019-09-08,Ellens,5.0,Always count on great food at Legals. Everything was delicious
2019-09-06,TripAdvisor,5.0,Another superb visit to Legal.  Tonight we stopped by the bar area and enjoyed the clam chowder and shrimp cocktails... along with margaritas and Sonoma Cutrer chard.  So good!
2019-09-04,MROB,4.0,Food was solid but decor or really tired. Time for a refresh
2019-09-03,Bottomline222,3.0,"As a long time visitor to Legal Framingham we have see ups and downs when we dine at this location. Today was one of those downs.

My wife regularly orders Trout prepared Provençal style. Unfortunately the kitchen has forgotten how to make it. What arrive was a pan fried trout with a side dish of sautéed spinach, grape tomatoes, and mushrooms. It would have at least looked like Provençal style if the served it on top of the trout. Disappointing.

We ordered a side of seaweed salad only to find that Legal had changed to a healthier version from Maine. Looked and tastes nothing like a Japanese seaweed salad. We sent it back.

Thai style calamari- fried almost no Thai sauce or taste. Eatable but that’s about all."
2019-09-01,OpenTable Diner,5.0,So easy to eat there with celiac!
2019-08-31,MichaelV,5.0,Very good dinner and service at the Natick Legal Sea Foods.
2019-08-31,OpenTable Diner,4.0,"The fried scallops with french fries and cole slaw were excellent.  The scallops were sweet and perfectly cooked.  The fries did not have those pesky peels, and the cole slaw was crisp and fresh.  Our waitress went out of her way to please us.  The house salad was not remarkable, but the key lime pie was scrumptious."
2019-08-31,slate,5.0,Great tasting preparation of fresh seafood. Always a great meal at LS.
2019-08-30,StFRancis,5.0,"Date night! Uber to legal Seafood,superb single malt and dirty martini in bar area,great bartender,seated by attentive hostess,lobster bisque,shrimp cocktail, both outstanding,dozen local oysters  assortment, fineIPA beer,small basket of fried clams, split a seafood  cassarole ,warm chocolate pudding, bananas foster, Mexican coffee, Chocolate martini, waitress with a sense of humor, couldnt have a better date night!"
2019-08-29,TripAdvisor,5.0,"Legal... a classic.  I love dining at Legal Seafoods... great chow, service.... professional attitude.  Loved my shrimp cocktail, blackened halibut, sonoma cutrer chardonnay.  Great service."
2019-08-29,jsand,4.0,"Everything was the classical Legal delicious flavor.  We were surprised when the bowl of their famous clam chowder was served.  It looked like what the cup of soup used to look like.  Too expensive for the quantity, despite the quality.  Our server was very friendly, but a little forgetful about who ordered what. She did offer us the ice cream bonbons to celebrate a birthday.  Very generous.   We often come to Legal when my brother-in-law is in town, but the prices have risen so much that we may not be able to come any more."
2019-08-28,Patk,3.0,"It was not as good as usual. The server seemed a bit lazy. We asked to split a house salad with Parmesan dressing. One half came with the correct dressing while the other appeared to have none at all. But they had dressed it with a vinaigrette which was pooled at the bottom and undiscovered until eaten. She did not offer to replace it or refund the cost. She also never re-filled our water glasses. The lemon caper grey sole had very little sauce and the roasted carrots were hard but had a weird sauce. Prices were high as ever, though."
2019-08-27,SandyB,4.0,1 meal was made incorrectly.  They replaced it.
2019-08-26,LarryA,5.0,I am a regular at both Framingham and Braintree and it is my favorite restaurant.
2019-08-25,AmyI,5.0,"Our waitress was fantastic. As always, the food was delicious. We all enjoyed dining at Legal for my Mom’s birthday. Thanks very much."
2019-08-25,PattyP,4.0,Another fabulously fresh seafood celebration at Legal Seafood in Framingham. Our server Daniel was wonderful.
2019-08-25,Mitch,4.0,"We go to Legal on a regular basis. Food was great. Service was very good. I had the grilled assortment which was a piece of salmon, swordfish and tuna together with 4 grilled shrimp and several scallops. Delicious and a great value."
2019-08-24,TimM,5.0,"Great service, and food but was loud."
2019-08-24,BJup,4.0,"As we have found for years, the food was excellent. Our server was very attentive as well.
But when we first came in for our 7 pm reservation we were taken to a table for 2 that was very unattractively located, despite other open tables.
I told the young hostess who presented us to that table that it was “a very creepy table” and I would prefer to be seated elsewhere. She found us a much better table for two.
But I don’t understand why she attempted to seat us at that first table to begin with, considering that we arrived on time for our reservation and the restaurant appeard to be much less busy than usual."
2019-08-24,HenryM,4.0,"The usual excellent Legal seafood--especially grilled salmon. Fresh salads. Attentive wait-staff, but not intrusive. Noise level low for Legal on a Sat. evening, probably because clientele was away on vacation. Only caveat: Midtown NYC prices; Really impossible to  receive bill of less than $100 (for 2, 1 glass of wine each)."
2019-08-24,SandyB,5.0,Nelson our waiter was very attentive to our needs
2019-08-22,JenR,4.0,The food was wonderful.  The staff was very attentive and helpful.  The atmosphere was stylish and attractive.
2019-08-22,eljay,5.0,"The food was quite good (everyone agreed!), but it was the service and kindnesses shown all around that made it a great day. We were a small group, celebrating a birthday and had in our party someone with handicaps. Hostess and  server were both so attentive and anticipatory of needs. Server's great sense of humor also went a long way with us."
2019-08-21,MarilynT,5.0,Be prepared for a noisy restaurant.  The waiter had too many tables to take care of.  We had to beg for water.  Food was excellent
2019-08-19,foodie,5.0,Good food as always.
2019-08-19,lilli,5.0,"Lovely time as always at Legal. Quiet, delicious lunch of fish tacos, the best anywhere!"
2019-08-18,OpenTable Diner,2.0,Char and salmon were overcooked.  At least the took the char off the bill.
2019-08-18,Jumeau,5.0,"Although we had to change our reservation at least 4 times we were courteously seated with no fuss when we finally arrived. Our server was very friendly, professional and knowledgeable.  I didn’t have to ask for my water or coffee to be refilled.  Also re: coffee: it was outstanding. 
One other comment about the food: French fries were served with our meals and for the prices we were charged ($32 for a lobster roll) they were lackluster.  You need to bring your French fries up to the high & distinctive standards of your other menu items.  
Otherwise it was another memorable, relaxing and enjoyable meal at Legals, a family favorite.  We’ll be back soon!"
2019-08-17,KymT,3.0,"The waitress, Elizabeth, was terrific. The kitchen sent out the entrees before the appetizer. She was apologetic and comped the dessert."
2019-08-17,JoshC,5.0,This might have been one of the best Legal visits I've had. Great service and great food. We weren't made to feel at all rushed. A+ I don't recall our server's name but he's the tall gent who would remind you of Seth MacFarlane. Great job.
2019-08-16,RobertS,1.0,"Frankly this is the first time I've left legal Seafood after a meal totally disappointed. The fried fisherman's platter was dulled by old, used oil which really surprised me because usually it's fresh and tasty. For $31 it was way below par and very expensive waste of money. The french fries were equally lacking in freshness and taste. Even the coffee we ordered was so poor neither my wife nor I bothered drinking it. We left very disappointed and probably will not have another meal T Legal Seafood again."
2019-08-16,StatLady,3.0,During our last two visits my entree has not been properly cooked to my request even after sending it back. I would prefer an entree I can eat rather than reimbursement or whatever. The kitchen is poor compared to 6 months or more ago!
2019-08-15,OpenTable Diner,4.0,Had a nice meal and the service was great
2019-08-15,YSKim,5.0,"Our server Judith was very accommodating, professional and friendly as always.  All our orders were prepared to our exact request and delivered to us timely.  She made our dining experience enjoyable and memorable.  Judith is the best!!!!"
2019-08-13,RaquelV,3.0,"We always come to Legal (either Burlington or Framingham) for birthdays and other special family occasions. There is something here for everyone and the ambiance is appropriate for young and old alike. This trip wasn’t one of our best. Our server was outstanding and on the ball. We all ordered our favorite dishes, including two of us with dinner portions of the Tuna sashimi *with no wasabi*. An hour after we were seated the manager came to our table to apologize that things were running behind. She made a big point of saying that they were taking care to put “no wasabi cream” on our sashimi. Our server then came by to check and make sure the manager had stopped by the table. The food came out less than ten minutes later with no wasabi on the sashimi, but the other two dishes extremely over cooked. Trout was tough and dried out and the salmon that I had ordered medium rare was well done at best. I did point this out to the server who offered to have them cook me new salmon, which I declined as we were more than half way through our meal and had already been waiting so long. She then offered me a second glass of wine which I declined since I was the driver. They comped my meal in the end and the manager brought bon bons at the end of the meal as an apology. In all, it felt as though our server noted an error in the plating of sashimi (probably had wasabi cream on it as this happens often, even when we request it to be held) and had them fix it before the food got to the table, bravo to her! Not so happy with whomever kept my fish warm to the point of it being well done. The manager certainly made up for the errors but probably would have been better off telling us what happened from the beginning (she only ever acknowledged that they were “running behind”) We understand that errors happen in a busy kitchen and as I said, the server was on the ball and caught it before it got to us. Being more open would have left us all happier in the end. Will still go back."
2019-08-12,LillyX,3.0,"Food is average, not good as I thought. Clam chowder is decent."
